site,block_id,block_start,block_end,N,selection_tier,gpi,timestamp,daily_index,has_temperature,has_salinity,has_density,has_dissolvedoxygen,seed,block_width_days
sb,312,2019-10-16,2019-10-20,0,,,,,,,,,0,5
sb,313,2019-10-21,2019-10-25,0,,,,,,,,,0,5
sb,314,2019-10-26,2019-10-30,0,,,,,,,,,0,5
sb,315,2019-10-31,2019-11-04,0,,,,,,,,,0,5
sb,316,2019-11-05,2019-11-09,0,,,,,,,,,0,5
sb,317,2019-11-10,2019-11-14,0,,,,,,,,,0,5
sb,318,2019-11-15,2019-11-19,0,,,,,,,,,0,5
sb,319,2019-11-20,2019-11-24,0,,,,,,,,,0,5
sb,320,2019-11-25,2019-11-29,0,,,,,,,,,0,5
sb,321,2019-11-30,2019-12-04,0,,,,,,,,,0,5
sb,322,2019-12-05,2019-12-09,0,,,,,,,,,0,5
sb,323,2019-12-10,2019-12-14,0,,,,,,,,,0,5
sb,324,2019-12-15,2019-12-19,0,,,,,,,,,0,5
sb,325,2019-12-20,2019-12-24,0,,,,,,,,,0,5
sb,326,2019-12-25,2019-12-29,0,,,,,,,,,0,5
sb,327,2019-12-30,2020-01-03,0,,,,,,,,,0,5
sb,328,2020-01-04,2020-01-08,0,,,,,,,,,0,5
sb,329,2020-01-09,2020-01-13,0,,,,,,,,,0,5
sb,330,2020-01-14,2020-01-18,0,,,,,,,,,0,5
sb,331,2020-01-19,2020-01-23,0,,,,,,,,,0,5
sb,332,2020-01-24,2020-01-28,0,,,,,,,,,0,5
sb,333,2020-01-29,2020-02-02,0,,,,,,,,,0,5
sb,334,2020-02-03,2020-02-07,0,,,,,,,,,0,5
sb,335,2020-02-08,2020-02-12,0,,,,,,,,,0,5
sb,336,2020-02-13,2020-02-17,0,,,,,,,,,0,5
sb,337,2020-02-18,2020-02-22,0,,,,,,,,,0,5
sb,338,2020-02-23,2020-02-27,0,,,,,,,,,0,5
sb,339,2020-02-28,2020-03-03,0,,,,,,,,,0,5
sb,340,2020-03-04,2020-03-08,0,,,,,,,,,0,5
sb,341,2020-03-09,2020-03-13,0,,,,,,,,,0,5
sb,342,2020-03-14,2020-03-18,0,,,,,,,,,0,5
sb,343,2020-03-19,2020-03-23,0,,,,,,,,,0,5
sb,344,2020-03-24,2020-03-28,0,,,,,,,,,0,5
sb,345,2020-03-29,2020-04-02,0,,,,,,,,,0,5
sb,346,2020-04-03,2020-04-07,0,,,,,,,,,0,5
sb,347,2020-04-08,2020-04-12,0,,,,,,,,,0,5
sb,348,2020-04-13,2020-04-17,0,,,,,,,,,0,5
sb,349,2020-04-18,2020-04-22,0,,,,,,,,,0,5
sb,350,2020-04-23,2020-04-27,0,,,,,,,,,0,5
sb,351,2020-04-28,2020-05-02,0,,,,,,,,,0,5
sb,352,2020-05-03,2020-05-07,0,,,,,,,,,0,5
sb,353,2020-05-08,2020-05-12,0,,,,,,,,,0,5
sb,354,2020-05-13,2020-05-17,0,,,,,,,,,0,5
sb,355,2020-05-18,2020-05-22,0,,,,,,,,,0,5
sb,356,2020-05-23,2020-05-27,0,,,,,,,,,0,5
sb,357,2020-05-28,2020-06-01,0,,,,,,,,,0,5
sb,358,2020-06-02,2020-06-06,0,,,,,,,,,0,5
sb,359,2020-06-07,2020-06-11,0,,,,,,,,,0,5
sb,360,2020-06-12,2020-06-16,0,,,,,,,,,0,5
sb,361,2020-06-17,2020-06-21,0,,,,,,,,,0,5
sb,362,2020-06-22,2020-06-26,0,,,,,,,,,0,5
sb,363,2020-06-27,2020-07-01,0,,,,,,,,,0,5
sb,364,2020-07-02,2020-07-06,0,,,,,,,,,0,5
sb,365,2020-07-07,2020-07-11,0,,,,,,,,,0,5
sb,366,2020-07-12,2020-07-16,0,,,,,,,,,0,5
sb,367,2020-07-17,2020-07-21,0,,,,,,,,,0,5
sb,368,2020-07-22,2020-07-26,0,,,,,,,,,0,5
sb,369,2020-07-27,2020-07-31,0,,,,,,,,,0,5
sb,370,2020-08-01,2020-08-05,18,all4,8982,2020-08-03,1,1,1,1,1,0,5
sb,371,2020-08-06,2020-08-10,45,all4,9018,2020-08-08,1,1,1,1,1,0,5
sb,372,2020-08-11,2020-08-15,45,all4,9077,2020-08-14,6,1,1,1,1,0,5
sb,373,2020-08-16,2020-08-20,18,all4,9102,2020-08-17,4,1,1,1,1,0,5
sb,374,2020-08-21,2020-08-25,39,all4,9140,2020-08-24,6,1,1,1,1,0,5
sb,375,2020-08-26,2020-08-30,39,all4,9147,2020-08-26,1,1,1,1,1,0,5
sb,376,2020-08-31,2020-09-04,45,all4,9209,2020-09-02,6,1,1,1,1,0,5
sb,377,2020-09-05,2020-09-09,40,all4,9249,2020-09-07,1,1,1,1,1,0,5
sb,378,2020-09-10,2020-09-14,45,all4,9277,2020-09-10,7,1,1,1,1,0,5
sb,379,2020-09-15,2020-09-19,45,all4,9341,2020-09-17,8,1,1,1,1,0,5
sb,380,2020-09-20,2020-09-24,41,all4,9375,2020-09-21,6,1,1,1,1,0,5
sb,381,2020-09-25,2020-09-29,45,all4,9415,2020-09-26,5,1,1,1,1,0,5
sb,382,2020-09-30,2020-10-04,45,all4,9475,2020-10-03,2,1,1,1,1,0,5
sb,383,2020-10-05,2020-10-09,45,all4,9513,2020-10-07,4,1,1,1,1,0,5
sb,384,2020-10-10,2020-10-14,45,all4,9572,2020-10-13,9,1,1,1,1,0,5
sb,385,2020-10-15,2020-10-19,45,all4,9592,2020-10-16,2,1,1,1,1,0,5
sb,386,2020-10-20,2020-10-24,45,all4,9638,2020-10-21,3,1,1,1,1,0,5
sb,387,2020-10-25,2020-10-29,45,all4,9681,2020-10-26,1,1,1,1,1,0,5
sb,388,2020-10-30,2020-11-03,24,all4,9738,2020-11-03,7,1,1,1,1,0,5
sb,389,2020-11-04,2020-11-08,45,all4,9777,2020-11-08,1,1,1,1,1,0,5
sb,390,2020-11-09,2020-11-13,45,all4,9808,2020-11-11,5,1,1,1,1,0,5
sb,391,2020-11-14,2020-11-18,45,all4,9868,2020-11-18,2,1,1,1,1,0,5
sb,392,2020-11-19,2020-11-23,45,all4,9917,2020-11-23,6,1,1,1,1,0,5
sb,393,2020-11-24,2020-11-28,45,all4,9963,2020-11-28,7,1,1,1,1,0,5
sb,394,2020-11-29,2020-12-03,45,all4,10003,2020-12-03,2,1,1,1,1,0,5
sb,395,2020-12-04,2020-12-08,45,all4,10041,2020-12-07,4,1,1,1,1,0,5
sb,396,2020-12-09,2020-12-13,45,all4,10071,2020-12-10,7,1,1,1,1,0,5
sb,397,2020-12-14,2020-12-18,45,all4,10121,2020-12-16,3,1,1,1,1,0,5
sb,398,2020-12-19,2020-12-23,45,all4,10183,2020-12-23,2,1,1,1,1,0,5
sb,399,2020-12-24,2020-12-28,45,all4,10226,2020-12-27,9,1,1,1,1,0,5
sb,400,2020-12-29,2021-01-02,45,all4,10255,2020-12-31,2,1,1,1,1,0,5
sb,401,2021-01-03,2021-01-07,45,all4,10312,2021-01-06,5,1,1,1,1,0,5
sb,402,2021-01-08,2021-01-12,45,all4,10360,2021-01-11,8,1,1,1,1,0,5
sb,403,2021-01-13,2021-01-17,23,all4,10379,2021-01-16,4,1,1,1,1,0,5
sb,404,2021-01-18,2021-01-22,45,all4,10406,2021-01-19,4,1,1,1,1,0,5
sb,405,2021-01-23,2021-01-27,45,all4,10444,2021-01-23,6,1,1,1,1,0,5
sb,406,2021-01-28,2021-02-01,45,all4,10508,2021-01-30,7,1,1,1,1,0,5
sb,407,2021-02-02,2021-02-06,45,all4,10557,2021-02-05,2,1,1,1,1,0,5
sb,408,2021-02-07,2021-02-11,45,all4,10574,2021-02-07,1,1,1,1,1,0,5
sb,409,2021-02-12,2021-02-16,45,all4,10631,2021-02-13,4,1,1,1,1,0,5
sb,410,2021-02-17,2021-02-21,45,all4,10688,2021-02-19,7,1,1,1,1,0,5
sb,411,2021-02-22,2021-02-26,45,all4,10747,2021-02-26,3,1,1,1,1,0,5
sb,412,2021-02-27,2021-03-03,45,all4,10769,2021-02-28,7,1,1,1,1,0,5
sb,413,2021-03-04,2021-03-08,45,all4,10818,2021-03-06,2,1,1,1,1,0,5
sb,414,2021-03-09,2021-03-13,45,all4,10874,2021-03-12,4,1,1,1,1,0,5
sb,415,2021-03-14,2021-03-18,45,all4,10889,2021-03-14,1,1,1,1,1,0,5
sb,416,2021-03-19,2021-03-23,45,all4,10951,2021-03-20,9,1,1,1,1,0,5
sb,417,2021-03-24,2021-03-28,38,all4,11000,2021-03-27,2,1,1,1,1,0,5
sb,418,2021-03-29,2021-04-02,45,all4,11058,2021-04-02,6,1,1,1,1,0,5
sb,419,2021-04-03,2021-04-07,45,all4,11096,2021-04-06,8,1,1,1,1,0,5
sb,420,2021-04-08,2021-04-12,45,all4,11138,2021-04-11,5,1,1,1,1,0,5
sb,421,2021-04-13,2021-04-17,45,all4,11163,2021-04-14,3,1,1,1,1,0,5
sb,422,2021-04-18,2021-04-22,45,all4,11219,2021-04-20,5,1,1,1,1,0,5
sb,423,2021-04-23,2021-04-27,45,all4,11255,2021-04-24,5,1,1,1,1,0,5
sb,424,2021-04-28,2021-05-02,45,all4,11303,2021-04-29,8,1,1,1,1,0,5
sb,425,2021-05-03,2021-05-07,45,all4,11375,2021-05-07,8,1,1,1,1,0,5
sb,426,2021-05-08,2021-05-12,45,all4,11411,2021-05-11,8,1,1,1,1,0,5
sb,427,2021-05-13,2021-05-17,45,all4,11446,2021-05-15,7,1,1,1,1,0,5
sb,428,2021-05-18,2021-05-22,45,all4,11481,2021-05-19,6,1,1,1,1,0,5
sb,429,2021-05-23,2021-05-27,45,all4,11552,2021-05-27,5,1,1,1,1,0,5
sb,430,2021-05-28,2021-06-01,45,all4,11565,2021-05-28,9,1,1,1,1,0,5
sb,431,2021-06-02,2021-06-06,45,all4,11634,2021-06-05,6,1,1,1,1,0,5
sb,432,2021-06-07,2021-06-11,45,all4,11664,2021-06-08,9,1,1,1,1,0,5
sb,433,2021-06-12,2021-06-16,45,all4,11705,2021-06-13,5,1,1,1,1,0,5
sb,434,2021-06-17,2021-06-21,45,all4,11775,2021-06-21,3,1,1,1,1,0,5
sb,435,2021-06-22,2021-06-26,29,all4,11789,2021-06-22,8,1,1,1,1,0,5
sb,436,2021-06-27,2021-07-01,45,all4,11842,2021-06-30,5,1,1,1,1,0,5
sb,437,2021-07-02,2021-07-06,45,all4,11865,2021-07-03,1,1,1,1,1,0,5
sb,438,2021-07-07,2021-07-11,45,all4,11904,2021-07-07,4,1,1,1,1,0,5
sb,439,2021-07-12,2021-07-16,45,all4,11969,2021-07-14,6,1,1,1,1,0,5
sb,440,2021-07-17,2021-07-21,45,all4,12019,2021-07-20,2,1,1,1,1,0,5
sb,441,2021-07-22,2021-07-26,45,all4,12041,2021-07-22,6,1,1,1,1,0,5
sb,442,2021-07-27,2021-07-31,45,all4,12096,2021-07-28,7,1,1,1,1,0,5
sb,443,2021-08-01,2021-08-05,34,all4,12142,2021-08-02,8,1,1,1,1,0,5
sb,444,2021-08-06,2021-08-10,0,,,,,,,,,0,5
sb,445,2021-08-11,2021-08-15,0,,,,,,,,,0,5
sb,446,2021-08-16,2021-08-20,0,,,,,,,,,0,5
sb,447,2021-08-21,2021-08-25,4,all4,12163,2021-08-25,4,1,1,1,1,0,5
sb,448,2021-08-26,2021-08-30,39,all4,12169,2021-08-27,3,1,1,1,1,0,5
sb,449,2021-08-31,2021-09-04,45,all4,12242,2021-09-04,4,1,1,1,1,0,5
sb,450,2021-09-05,2021-09-09,45,all4,12277,2021-09-08,3,1,1,1,1,0,5
sb,451,2021-09-10,2021-09-14,45,all4,12303,2021-09-11,2,1,1,1,1,0,5
sb,452,2021-09-15,2021-09-19,45,all4,12372,2021-09-18,8,1,1,1,1,0,5
sb,453,2021-09-20,2021-09-24,45,all4,12412,2021-09-23,3,1,1,1,1,0,5
sb,454,2021-09-25,2021-09-29,45,all4,12449,2021-09-27,4,1,1,1,1,0,5
sb,455,2021-09-30,2021-10-04,45,all4,12498,2021-10-02,8,1,1,1,1,0,5
sb,456,2021-10-05,2021-10-09,35,all4,12532,2021-10-07,7,1,1,1,1,0,5
sb,457,2021-10-10,2021-10-14,45,all4,12565,2021-10-11,4,1,1,1,1,0,5
sb,458,2021-10-15,2021-10-19,45,all4,12619,2021-10-17,4,1,1,1,1,0,5
sb,459,2021-10-20,2021-10-24,45,all4,12655,2021-10-21,4,1,1,1,1,0,5
sb,460,2021-10-25,2021-10-29,44,all4,12728,2021-10-29,5,1,1,1,1,0,5
sb,461,2021-10-30,2021-11-03,0,,,,,,,,,0,5
sb,462,2021-11-04,2021-11-08,27,all4,12749,2021-11-07,9,1,1,1,1,0,5
sb,463,2021-11-09,2021-11-13,45,all4,12772,2021-11-10,5,1,1,1,1,0,5
sb,464,2021-11-14,2021-11-18,45,all4,12808,2021-11-14,5,1,1,1,1,0,5
sb,465,2021-11-19,2021-11-23,45,all4,12852,2021-11-19,4,1,1,1,1,0,5
sb,466,2021-11-24,2021-11-28,45,T_only,12894,2021-11-24,1,1,0,0,1,0,5
sb,467,2021-11-29,2021-12-03,45,all4,12979,2021-12-03,5,1,1,1,1,0,5
sb,468,2021-12-04,2021-12-08,45,all4,12996,2021-12-05,4,1,1,1,1,0,5
sb,469,2021-12-09,2021-12-13,45,all4,13055,2021-12-11,9,1,1,1,1,0,5
sb,470,2021-12-14,2021-12-18,45,all4,13086,2021-12-15,4,1,1,1,1,0,5
sb,471,2021-12-19,2021-12-23,45,all4,13124,2021-12-19,6,1,1,1,1,0,5
sb,472,2021-12-24,2021-12-28,45,all4,13196,2021-12-27,6,1,1,1,1,0,5
sb,473,2021-12-29,2022-01-02,45,all4,13214,2021-12-29,6,1,1,1,1,0,5
sb,474,2022-01-03,2022-01-07,45,all4,13271,2022-01-04,9,1,1,1,1,0,5
sb,475,2022-01-08,2022-01-12,45,all4,13319,2022-01-10,3,1,1,1,1,0,5
sb,476,2022-01-13,2022-01-17,45,all4,13347,2022-01-13,4,1,1,1,1,0,5
sb,477,2022-01-18,2022-01-22,45,all4,13391,2022-01-18,3,1,1,1,1,0,5
sb,478,2022-01-23,2022-01-27,45,all4,13435,2022-01-23,2,1,1,1,1,0,5
sb,479,2022-01-28,2022-02-01,45,all4,13503,2022-01-30,7,1,1,1,1,0,5
sb,480,2022-02-02,2022-02-06,45,all4,13554,2022-02-05,4,1,1,1,1,0,5
sb,481,2022-02-07,2022-02-11,45,all4,13609,2022-02-11,5,1,1,1,1,0,5
sb,482,2022-02-12,2022-02-16,45,all4,13651,2022-02-16,2,1,1,1,1,0,5
sb,483,2022-02-17,2022-02-21,45,all4,13680,2022-02-19,4,1,1,1,1,0,5
sb,484,2022-02-22,2022-02-26,45,all4,13737,2022-02-25,7,1,1,1,1,0,5
sb,485,2022-02-27,2022-03-03,45,all4,13765,2022-02-28,8,1,1,1,1,0,5
sb,486,2022-03-04,2022-03-08,45,all4,13834,2022-03-08,5,1,1,1,1,0,5
sb,487,2022-03-09,2022-03-13,45,all4,13850,2022-03-10,3,1,1,1,1,0,5
sb,488,2022-03-14,2022-03-18,45,all4,13928,2022-03-18,9,1,1,1,1,0,5
sb,489,2022-03-19,2022-03-23,45,all4,13961,2022-03-22,6,1,1,1,1,0,5
sb,490,2022-03-24,2022-03-28,45,all4,13994,2022-03-26,3,1,1,1,1,0,5
sb,491,2022-03-29,2022-04-02,45,all4,14022,2022-03-29,4,1,1,1,1,0,5
sb,492,2022-04-03,2022-04-07,45,all4,14073,2022-04-04,1,1,1,1,1,0,5
sb,493,2022-04-08,2022-04-12,45,all4,14123,2022-04-09,6,1,1,1,1,0,5
sb,494,2022-04-13,2022-04-17,45,all4,14177,2022-04-15,6,1,1,1,1,0,5
sb,495,2022-04-18,2022-04-22,45,all4,14228,2022-04-21,3,1,1,1,1,0,5
sb,496,2022-04-23,2022-04-27,45,all4,14280,2022-04-27,1,1,1,1,1,0,5
sb,497,2022-04-28,2022-05-02,45,all4,14289,2022-04-28,1,1,1,1,1,0,5
sb,498,2022-05-03,2022-05-07,45,all4,14334,2022-05-03,1,1,1,1,1,0,5
sb,499,2022-05-08,2022-05-12,45,all4,14395,2022-05-09,8,1,1,1,1,0,5
sb,500,2022-05-13,2022-05-17,45,all4,14446,2022-05-15,5,1,1,1,1,0,5
sb,501,2022-05-18,2022-05-22,45,all4,14510,2022-05-22,6,1,1,1,1,0,5
sb,502,2022-05-23,2022-05-27,45,all4,14536,2022-05-25,5,1,1,1,1,0,5
sb,503,2022-05-28,2022-06-01,45,all4,14566,2022-05-28,8,1,1,1,1,0,5
sb,504,2022-06-02,2022-06-06,37,all4,14634,2022-06-05,4,1,1,1,1,0,5
sb,505,2022-06-07,2022-06-11,0,,,,,,,,,0,5
sb,506,2022-06-12,2022-06-16,0,,,,,,,,,0,5
sb,507,2022-06-17,2022-06-21,0,,,,,,,,,0,5
sb,508,2022-06-22,2022-06-26,0,,,,,,,,,0,5
sb,509,2022-06-27,2022-07-01,0,,,,,,,,,0,5
sb,510,2022-07-02,2022-07-06,0,,,,,,,,,0,5
sb,511,2022-07-07,2022-07-11,0,,,,,,,,,0,5
sb,512,2022-07-12,2022-07-16,0,,,,,,,,,0,5
sb,513,2022-07-17,2022-07-21,0,,,,,,,,,0,5
sb,514,2022-07-22,2022-07-26,0,,,,,,,,,0,5
sb,515,2022-07-27,2022-07-31,0,,,,,,,,,0,5
sb,516,2022-08-01,2022-08-05,0,,,,,,,,,0,5
sb,517,2022-08-06,2022-08-10,0,,,,,,,,,0,5
sb,518,2022-08-11,2022-08-15,0,,,,,,,,,0,5
sb,519,2022-08-16,2022-08-20,0,,,,,,,,,0,5
sb,520,2022-08-21,2022-08-25,36,all4,14663,2022-08-24,4,1,1,1,1,0,5
sb,521,2022-08-26,2022-08-30,45,all4,14704,2022-08-29,1,1,1,1,1,0,5
sb,522,2022-08-31,2022-09-04,9,all4,14726,2022-08-31,5,1,1,1,1,0,5
sb,523,2022-09-05,2022-09-09,0,,,,,,,,,0,5
sb,524,2022-09-10,2022-09-14,0,,,,,,,,,0,5
sb,525,2022-09-15,2022-09-19,35,all4,14756,2022-09-18,9,1,1,1,1,0,5
sb,526,2022-09-20,2022-09-24,45,all4,14808,2022-09-24,7,1,1,1,1,0,5
sb,527,2022-09-25,2022-09-29,45,all4,14839,2022-09-28,2,1,1,1,1,0,5
sb,528,2022-09-30,2022-10-04,45,all4,14864,2022-09-30,9,1,1,1,1,0,5
sb,529,2022-10-05,2022-10-09,45,all4,14920,2022-10-07,2,1,1,1,1,0,5
sb,530,2022-10-10,2022-10-14,45,all4,14970,2022-10-12,7,1,1,1,1,0,5
sb,531,2022-10-15,2022-10-19,45,all4,15022,2022-10-18,5,1,1,1,1,0,5
sb,532,2022-10-20,2022-10-24,45,all4,15062,2022-10-22,9,1,1,1,1,0,5
sb,533,2022-10-25,2022-10-29,45,all4,15100,2022-10-27,2,1,1,1,1,0,5
sb,534,2022-10-30,2022-11-03,45,all4,15160,2022-11-02,8,1,1,1,1,0,5
sb,535,2022-11-04,2022-11-08,45,all4,15180,2022-11-05,1,1,1,1,1,0,5
sb,536,2022-11-09,2022-11-13,45,all4,15234,2022-11-11,1,1,1,1,1,0,5
sb,537,2022-11-14,2022-11-18,45,all4,15272,2022-11-15,3,1,1,1,1,0,5
sb,538,2022-11-19,2022-11-23,45,all4,15307,2022-11-19,2,1,1,1,1,0,5
sb,539,2022-11-24,2022-11-28,44,all4,15374,2022-11-26,7,1,1,1,1,0,5
sb,540,2022-11-29,2022-12-03,8,all4,15401,2022-11-29,7,1,1,1,1,0,5
sb,541,2022-12-04,2022-12-08,28,all4,15419,2022-12-07,7,1,1,1,1,0,5
sb,542,2022-12-09,2022-12-13,45,all4,15456,2022-12-11,8,1,1,1,1,0,5
sb,543,2022-12-14,2022-12-18,45,all4,15499,2022-12-16,6,1,1,1,1,0,5
sb,544,2022-12-19,2022-12-23,10,all4,15522,2022-12-19,2,1,1,1,1,0,5
sb,545,2022-12-24,2022-12-28,37,all4,15544,2022-12-26,4,1,1,1,1,0,5
sb,546,2022-12-29,2023-01-02,45,all4,15607,2023-01-02,4,1,1,1,1,0,5
sb,547,2023-01-03,2023-01-07,45,all4,15655,2023-01-07,7,1,1,1,1,0,5
sb,548,2023-01-08,2023-01-12,35,all4,15689,2023-01-11,5,1,1,1,1,0,5
sb,549,2023-01-13,2023-01-17,44,all4,15734,2023-01-17,7,1,1,1,1,0,5
sb,550,2023-01-18,2023-01-22,45,all4,15776,2023-01-22,4,1,1,1,1,0,5
sb,551,2023-01-23,2023-01-27,45,all4,15819,2023-01-27,2,1,1,1,1,0,5
sb,552,2023-01-28,2023-02-01,45,all4,15853,2023-01-30,9,1,1,1,1,0,5
sb,553,2023-02-02,2023-02-06,45,all4,15893,2023-02-04,4,1,1,1,1,0,5
sb,554,2023-02-07,2023-02-11,45,all4,15937,2023-02-09,3,1,1,1,1,0,5
sb,555,2023-02-12,2023-02-16,45,all4,15999,2023-02-16,2,1,1,1,1,0,5
sb,556,2023-02-17,2023-02-21,45,all4,16033,2023-02-19,9,1,1,1,1,0,5
sb,557,2023-02-22,2023-02-26,19,all4,16064,2023-02-23,6,1,1,1,1,0,5
sb,558,2023-02-27,2023-03-03,0,,,,,,,,,0,5
sb,559,2023-03-04,2023-03-08,0,,,,,,,,,0,5
sb,560,2023-03-09,2023-03-13,0,,,,,,,,,0,5
sb,561,2023-03-14,2023-03-18,0,,,,,,,,,0,5
sb,562,2023-03-19,2023-03-23,0,,,,,,,,,0,5
sb,563,2023-03-24,2023-03-28,0,,,,,,,,,0,5
sb,564,2023-03-29,2023-04-02,0,,,,,,,,,0,5
sb,565,2023-04-03,2023-04-07,0,,,,,,,,,0,5
sb,566,2023-04-08,2023-04-12,0,,,,,,,,,0,5
sb,567,2023-04-13,2023-04-17,0,,,,,,,,,0,5
sb,568,2023-04-18,2023-04-22,0,,,,,,,,,0,5
sb,569,2023-04-23,2023-04-27,0,,,,,,,,,0,5
sb,570,2023-04-28,2023-05-02,0,,,,,,,,,0,5
sb,571,2023-05-03,2023-05-07,0,,,,,,,,,0,5
sb,572,2023-05-08,2023-05-12,0,,,,,,,,,0,5
sb,573,2023-05-13,2023-05-17,0,,,,,,,,,0,5
sb,574,2023-05-18,2023-05-22,0,,,,,,,,,0,5
sb,575,2023-05-23,2023-05-27,0,,,,,,,,,0,5
sb,576,2023-05-28,2023-06-01,0,,,,,,,,,0,5
sb,577,2023-06-02,2023-06-06,0,,,,,,,,,0,5
sb,578,2023-06-07,2023-06-11,0,,,,,,,,,0,5
sb,579,2023-06-12,2023-06-16,0,,,,,,,,,0,5
sb,580,2023-06-17,2023-06-21,0,,,,,,,,,0,5
sb,581,2023-06-22,2023-06-26,0,,,,,,,,,0,5
sb,582,2023-06-27,2023-07-01,0,,,,,,,,,0,5
sb,583,2023-07-02,2023-07-06,0,,,,,,,,,0,5
sb,584,2023-07-07,2023-07-11,0,,,,,,,,,0,5
sb,585,2023-07-12,2023-07-16,0,,,,,,,,,0,5
sb,586,2023-07-17,2023-07-21,0,,,,,,,,,0,5
sb,587,2023-07-22,2023-07-26,0,,,,,,,,,0,5
sb,588,2023-07-27,2023-07-31,0,,,,,,,,,0,5
sb,589,2023-08-01,2023-08-05,0,,,,,,,,,0,5
sb,590,2023-08-06,2023-08-10,0,,,,,,,,,0,5
sb,591,2023-08-11,2023-08-15,0,,,,,,,,,0,5
sb,592,2023-08-16,2023-08-20,16,all4,16077,2023-08-19,2,1,1,1,1,0,5
sb,593,2023-08-21,2023-08-25,45,all4,16123,2023-08-25,1,1,1,1,1,0,5
sb,594,2023-08-26,2023-08-30,45,all4,16166,2023-08-29,8,1,1,1,1,0,5
sb,595,2023-08-31,2023-09-04,45,all4,16202,2023-09-02,8,1,1,1,1,0,5
sb,596,2023-09-05,2023-09-09,45,all4,16225,2023-09-05,4,1,1,1,1,0,5
sb,597,2023-09-10,2023-09-14,45,all4,16309,2023-09-14,7,1,1,1,1,0,5
sb,598,2023-09-15,2023-09-19,45,all4,16338,2023-09-17,9,1,1,1,1,0,5
sb,599,2023-09-20,2023-09-24,44,all4,16381,2023-09-22,7,1,1,1,1,0,5
sb,600,2023-09-25,2023-09-29,36,all4,16412,2023-09-26,3,1,1,1,1,0,5
sb,601,2023-09-30,2023-10-04,2,all4,16438,2023-10-04,2,1,1,1,1,0,5
sb,602,2023-10-05,2023-10-09,45,all4,16466,2023-10-08,1,1,1,1,1,0,5
sb,603,2023-10-10,2023-10-14,30,all4,16504,2023-10-12,3,1,1,1,1,0,5
sb,604,2023-10-15,2023-10-19,45,all4,16540,2023-10-17,9,1,1,1,1,0,5
sb,605,2023-10-20,2023-10-24,45,all4,16588,2023-10-23,3,1,1,1,1,0,5
sb,606,2023-10-25,2023-10-29,36,all4,16613,2023-10-26,1,1,1,1,1,0,5
sb,607,2023-10-30,2023-11-03,39,all4,16677,2023-11-03,8,1,1,1,1,0,5
sb,608,2023-11-04,2023-11-08,45,all4,16698,2023-11-06,2,1,1,1,1,0,5
sb,609,2023-11-09,2023-11-13,44,all4,16734,2023-11-10,2,1,1,1,1,0,5
sb,610,2023-11-14,2023-11-18,45,all4,16803,2023-11-17,9,1,1,1,1,0,5
sb,611,2023-11-19,2023-11-23,45,all4,16848,2023-11-22,9,1,1,1,1,0,5
sb,612,2023-11-24,2023-11-28,23,all4,16875,2023-11-25,9,1,1,1,1,0,5
sb,613,2023-11-29,2023-12-03,0,,,,,,,,,0,5
sb,614,2023-12-04,2023-12-08,0,,,,,,,,,0,5
sb,615,2023-12-09,2023-12-13,0,,,,,,,,,0,5
sb,616,2023-12-14,2023-12-18,0,,,,,,,,,0,5
sb,617,2023-12-19,2023-12-23,38,all4,16902,2023-12-22,2,1,1,1,1,0,5
sb,618,2023-12-24,2023-12-28,46,all4,16951,2023-12-27,6,1,1,1,1,0,5
sb,619,2023-12-29,2024-01-02,45,all4,16998,2024-01-01,7,1,1,1,1,0,5
sb,620,2024-01-03,2024-01-07,45,all4,17019,2024-01-04,1,1,1,1,1,0,5
sb,621,2024-01-08,2024-01-12,45,all4,17075,2024-01-10,3,1,1,1,1,0,5
sb,622,2024-01-13,2024-01-17,45,all4,17140,2024-01-17,5,1,1,1,1,0,5
sb,623,2024-01-18,2024-01-22,45,all4,17185,2024-01-22,5,1,1,1,1,0,5
sb,624,2024-01-23,2024-01-27,42,all4,17193,2024-01-23,4,1,1,1,1,0,5
sb,625,2024-01-28,2024-02-01,45,all4,17245,2024-01-29,5,1,1,1,1,0,5
sb,626,2024-02-02,2024-02-06,45,all4,17307,2024-02-05,4,1,1,1,1,0,5
sb,627,2024-02-07,2024-02-11,45,all4,17324,2024-02-07,3,1,1,1,1,0,5
sb,628,2024-02-12,2024-02-16,45,all4,17404,2024-02-16,2,1,1,1,1,0,5
sb,629,2024-02-17,2024-02-21,45,all4,17439,2024-02-20,1,1,1,1,1,0,5
sb,630,2024-02-22,2024-02-26,45,all4,17498,2024-02-26,6,1,1,1,1,0,5
sb,631,2024-02-27,2024-03-02,45,all4,17512,2024-02-28,2,1,1,1,1,0,5
sb,632,2024-03-03,2024-03-07,45,all4,17547,2024-03-03,1,1,1,1,1,0,5
sb,633,2024-03-08,2024-03-12,45,all4,17595,2024-03-08,4,1,1,1,1,0,5
sb,634,2024-03-13,2024-03-17,43,all4,17661,2024-03-15,9,1,1,1,1,0,5
sb,635,2024-03-18,2024-03-22,39,all4,17705,2024-03-21,5,1,1,1,1,0,5
sb,636,2024-03-23,2024-03-27,45,all4,17738,2024-03-25,2,1,1,1,1,0,5
sb,637,2024-03-28,2024-04-01,45,all4,17764,2024-03-28,1,1,1,1,1,0,5
