site,block_id,block_start,block_end,N,selection_tier,gpi,timestamp,daily_index,has_temperature,has_salinity,has_density,has_dissolvedoxygen,seed,block_width_days
oo,334,2020-02-28,2020-03-03,0,,,,,,,,,0,5
oo,335,2020-03-04,2020-03-08,0,,,,,,,,,0,5
oo,336,2020-03-09,2020-03-13,0,,,,,,,,,0,5
oo,337,2020-03-14,2020-03-18,0,,,,,,,,,0,5
oo,338,2020-03-19,2020-03-23,0,,,,,,,,,0,5
oo,339,2020-03-24,2020-03-28,0,,,,,,,,,0,5
oo,340,2020-03-29,2020-04-02,0,,,,,,,,,0,5
oo,341,2020-04-03,2020-04-07,0,,,,,,,,,0,5
oo,342,2020-04-08,2020-04-12,0,,,,,,,,,0,5
oo,343,2020-04-13,2020-04-17,0,,,,,,,,,0,5
oo,344,2020-04-18,2020-04-22,0,,,,,,,,,0,5
oo,345,2020-04-23,2020-04-27,0,,,,,,,,,0,5
oo,346,2020-04-28,2020-05-02,0,,,,,,,,,0,5
oo,347,2020-05-03,2020-05-07,0,,,,,,,,,0,5
oo,348,2020-05-08,2020-05-12,0,,,,,,,,,0,5
oo,349,2020-05-13,2020-05-17,0,,,,,,,,,0,5
oo,350,2020-05-18,2020-05-22,0,,,,,,,,,0,5
oo,351,2020-05-23,2020-05-27,0,,,,,,,,,0,5
oo,352,2020-05-28,2020-06-01,0,,,,,,,,,0,5
oo,353,2020-06-02,2020-06-06,0,,,,,,,,,0,5
oo,354,2020-06-07,2020-06-11,0,,,,,,,,,0,5
oo,355,2020-06-12,2020-06-16,0,,,,,,,,,0,5
oo,356,2020-06-17,2020-06-21,0,,,,,,,,,0,5
oo,357,2020-06-22,2020-06-26,0,,,,,,,,,0,5
oo,358,2020-06-27,2020-07-01,0,,,,,,,,,0,5
oo,359,2020-07-02,2020-07-06,0,,,,,,,,,0,5
oo,360,2020-07-07,2020-07-11,0,,,,,,,,,0,5
oo,361,2020-07-12,2020-07-16,0,,,,,,,,,0,5
oo,362,2020-07-17,2020-07-21,0,,,,,,,,,0,5
oo,363,2020-07-22,2020-07-26,0,,,,,,,,,0,5
oo,364,2020-07-27,2020-07-31,0,,,,,,,,,0,5
oo,365,2020-08-01,2020-08-05,26,T_only,6442,2020-08-03,3,1,1,0,0,0,5
oo,366,2020-08-06,2020-08-10,45,T_only,6480,2020-08-07,9,1,1,0,0,0,5
oo,367,2020-08-11,2020-08-15,45,T_only,6509,2020-08-11,2,1,1,0,0,0,5
oo,368,2020-08-16,2020-08-20,18,T_only,6558,2020-08-16,6,1,1,0,0,0,5
oo,369,2020-08-21,2020-08-25,0,,,,,,,,,0,5
oo,370,2020-08-26,2020-08-30,0,,,,,,,,,0,5
oo,371,2020-08-31,2020-09-04,0,,,,,,,,,0,5
oo,372,2020-09-05,2020-09-09,0,,,,,,,,,0,5
oo,373,2020-09-10,2020-09-14,0,,,,,,,,,0,5
oo,374,2020-09-15,2020-09-19,0,,,,,,,,,0,5
oo,375,2020-09-20,2020-09-24,0,,,,,,,,,0,5
oo,376,2020-09-25,2020-09-29,0,,,,,,,,,0,5
oo,377,2020-09-30,2020-10-04,0,,,,,,,,,0,5
oo,378,2020-10-05,2020-10-09,0,,,,,,,,,0,5
oo,379,2020-10-10,2020-10-14,0,,,,,,,,,0,5
oo,380,2020-10-15,2020-10-19,0,,,,,,,,,0,5
oo,381,2020-10-20,2020-10-24,0,,,,,,,,,0,5
oo,382,2020-10-25,2020-10-29,0,,,,,,,,,0,5
oo,383,2020-10-30,2020-11-03,0,,,,,,,,,0,5
oo,384,2020-11-04,2020-11-08,0,,,,,,,,,0,5
oo,385,2020-11-09,2020-11-13,0,,,,,,,,,0,5
oo,386,2020-11-14,2020-11-18,0,,,,,,,,,0,5
oo,387,2020-11-19,2020-11-23,0,,,,,,,,,0,5
oo,388,2020-11-24,2020-11-28,0,,,,,,,,,0,5
oo,389,2020-11-29,2020-12-03,0,,,,,,,,,0,5
oo,390,2020-12-04,2020-12-08,0,,,,,,,,,0,5
oo,391,2020-12-09,2020-12-13,0,,,,,,,,,0,5
oo,392,2020-12-14,2020-12-18,0,,,,,,,,,0,5
oo,393,2020-12-19,2020-12-23,0,,,,,,,,,0,5
oo,394,2020-12-24,2020-12-28,0,,,,,,,,,0,5
oo,395,2020-12-29,2021-01-02,0,,,,,,,,,0,5
oo,396,2021-01-03,2021-01-07,0,,,,,,,,,0,5
oo,397,2021-01-08,2021-01-12,0,,,,,,,,,0,5
oo,398,2021-01-13,2021-01-17,0,,,,,,,,,0,5
oo,399,2021-01-18,2021-01-22,0,,,,,,,,,0,5
oo,400,2021-01-23,2021-01-27,0,,,,,,,,,0,5
oo,401,2021-01-28,2021-02-01,0,,,,,,,,,0,5
oo,402,2021-02-02,2021-02-06,0,,,,,,,,,0,5
oo,403,2021-02-07,2021-02-11,0,,,,,,,,,0,5
oo,404,2021-02-12,2021-02-16,0,,,,,,,,,0,5
oo,405,2021-02-17,2021-02-21,0,,,,,,,,,0,5
oo,406,2021-02-22,2021-02-26,0,,,,,,,,,0,5
oo,407,2021-02-27,2021-03-03,0,,,,,,,,,0,5
oo,408,2021-03-04,2021-03-08,0,,,,,,,,,0,5
oo,409,2021-03-09,2021-03-13,0,,,,,,,,,0,5
oo,410,2021-03-14,2021-03-18,0,,,,,,,,,0,5
oo,411,2021-03-19,2021-03-23,0,,,,,,,,,0,5
oo,412,2021-03-24,2021-03-28,0,,,,,,,,,0,5
oo,413,2021-03-29,2021-04-02,0,,,,,,,,,0,5
oo,414,2021-04-03,2021-04-07,0,,,,,,,,,0,5
oo,415,2021-04-08,2021-04-12,0,,,,,,,,,0,5
oo,416,2021-04-13,2021-04-17,0,,,,,,,,,0,5
oo,417,2021-04-18,2021-04-22,0,,,,,,,,,0,5
oo,418,2021-04-23,2021-04-27,0,,,,,,,,,0,5
oo,419,2021-04-28,2021-05-02,0,,,,,,,,,0,5
oo,420,2021-05-03,2021-05-07,0,,,,,,,,,0,5
oo,421,2021-05-08,2021-05-12,0,,,,,,,,,0,5
oo,422,2021-05-13,2021-05-17,0,,,,,,,,,0,5
oo,423,2021-05-18,2021-05-22,0,,,,,,,,,0,5
oo,424,2021-05-23,2021-05-27,0,,,,,,,,,0,5
oo,425,2021-05-28,2021-06-01,0,,,,,,,,,0,5
oo,426,2021-06-02,2021-06-06,0,,,,,,,,,0,5
oo,427,2021-06-07,2021-06-11,0,,,,,,,,,0,5
oo,428,2021-06-12,2021-06-16,0,,,,,,,,,0,5
oo,429,2021-06-17,2021-06-21,0,,,,,,,,,0,5
oo,430,2021-06-22,2021-06-26,0,,,,,,,,,0,5
oo,431,2021-06-27,2021-07-01,0,,,,,,,,,0,5
oo,432,2021-07-02,2021-07-06,0,,,,,,,,,0,5
oo,433,2021-07-07,2021-07-11,0,,,,,,,,,0,5
oo,434,2021-07-12,2021-07-16,0,,,,,,,,,0,5
oo,435,2021-07-17,2021-07-21,0,,,,,,,,,0,5
oo,436,2021-07-22,2021-07-26,0,,,,,,,,,0,5
oo,437,2021-07-27,2021-07-31,0,,,,,,,,,0,5
oo,438,2021-08-01,2021-08-05,0,,,,,,,,,0,5
oo,439,2021-08-06,2021-08-10,0,,,,,,,,,0,5
oo,440,2021-08-11,2021-08-15,0,,,,,,,,,0,5
oo,441,2021-08-16,2021-08-20,0,,,,,,,,,0,5
oo,442,2021-08-21,2021-08-25,3,all4,6571,2021-08-25,1,1,1,1,1,0,5
oo,443,2021-08-26,2021-08-30,39,all4,6589,2021-08-28,4,1,1,1,1,0,5
oo,444,2021-08-31,2021-09-04,45,all4,6617,2021-08-31,5,1,1,1,1,0,5
oo,445,2021-09-05,2021-09-09,45,all4,6674,2021-09-06,8,1,1,1,1,0,5
oo,446,2021-09-10,2021-09-14,45,all4,6712,2021-09-11,1,1,1,1,1,0,5
oo,447,2021-09-15,2021-09-19,45,all4,6770,2021-09-17,5,1,1,1,1,0,5
oo,448,2021-09-20,2021-09-24,45,all4,6822,2021-09-23,3,1,1,1,1,0,5
oo,449,2021-09-25,2021-09-29,45,all4,6881,2021-09-29,8,1,1,1,1,0,5
oo,450,2021-09-30,2021-10-04,45,all4,6903,2021-10-02,3,1,1,1,1,0,5
oo,451,2021-10-05,2021-10-09,34,all4,6954,2021-10-09,2,1,1,1,1,0,5
oo,452,2021-10-10,2021-10-14,45,all4,6970,2021-10-10,9,1,1,1,1,0,5
oo,453,2021-10-15,2021-10-19,45,all4,7032,2021-10-17,8,1,1,1,1,0,5
oo,454,2021-10-20,2021-10-24,45,all4,7094,2021-10-24,7,1,1,1,1,0,5
oo,455,2021-10-25,2021-10-29,44,all4,7115,2021-10-27,1,1,1,1,1,0,5
oo,456,2021-10-30,2021-11-03,0,,,,,,,,,0,5
oo,457,2021-11-04,2021-11-08,27,all4,7145,2021-11-06,5,1,1,1,1,0,5
oo,458,2021-11-09,2021-11-13,45,all4,7178,2021-11-10,2,1,1,1,1,0,5
oo,459,2021-11-14,2021-11-18,45,all4,7229,2021-11-15,8,1,1,1,1,0,5
oo,460,2021-11-19,2021-11-23,45,all4,7258,2021-11-19,1,1,1,1,1,0,5
oo,461,2021-11-24,2021-11-28,45,T_only,7307,2021-11-24,5,1,0,0,1,0,5
oo,462,2021-11-29,2021-12-03,45,all4,7385,2021-12-03,2,1,1,1,1,0,5
oo,463,2021-12-04,2021-12-08,45,all4,7404,2021-12-05,3,1,1,1,1,0,5
oo,464,2021-12-09,2021-12-13,45,all4,7471,2021-12-12,7,1,1,1,1,0,5
oo,465,2021-12-14,2021-12-18,45,all4,7496,2021-12-15,5,1,1,1,1,0,5
oo,466,2021-12-19,2021-12-23,45,all4,7548,2021-12-21,3,1,1,1,1,0,5
oo,467,2021-12-24,2021-12-28,45,all4,7592,2021-12-26,2,1,1,1,1,0,5
oo,468,2021-12-29,2022-01-02,45,all4,7653,2022-01-01,9,1,1,1,1,0,5
oo,469,2022-01-03,2022-01-07,45,all4,7668,2022-01-03,6,1,1,1,1,0,5
oo,470,2022-01-08,2022-01-12,45,all4,7714,2022-01-08,7,1,1,1,1,0,5
oo,471,2022-01-13,2022-01-17,45,all4,7786,2022-01-16,7,1,1,1,1,0,5
oo,472,2022-01-18,2022-01-22,45,all4,7836,2022-01-22,3,1,1,1,1,0,5
oo,473,2022-01-23,2022-01-27,45,all4,7875,2022-01-26,6,1,1,1,1,0,5
oo,474,2022-01-28,2022-02-01,45,all4,7891,2022-01-28,4,1,1,1,1,0,5
oo,475,2022-02-02,2022-02-06,45,all4,7939,2022-02-02,7,1,1,1,1,0,5
oo,476,2022-02-07,2022-02-11,45,all4,8004,2022-02-09,9,1,1,1,1,0,5
oo,477,2022-02-12,2022-02-16,45,all4,8028,2022-02-12,6,1,1,1,1,0,5
oo,478,2022-02-17,2022-02-21,45,all4,8079,2022-02-18,3,1,1,1,1,0,5
oo,479,2022-02-22,2022-02-26,45,all4,8143,2022-02-25,4,1,1,1,1,0,5
oo,480,2022-02-27,2022-03-03,45,all4,8190,2022-03-02,6,1,1,1,1,0,5
oo,481,2022-03-04,2022-03-08,45,all4,8239,2022-03-08,1,1,1,1,1,0,5
oo,482,2022-03-09,2022-03-13,45,all4,8290,2022-03-13,7,1,1,1,1,0,5
oo,483,2022-03-14,2022-03-18,45,all4,8313,2022-03-16,3,1,1,1,1,0,5
oo,484,2022-03-19,2022-03-23,45,all4,8377,2022-03-23,4,1,1,1,1,0,5
oo,485,2022-03-24,2022-03-28,45,all4,8386,2022-03-24,4,1,1,1,1,0,5
oo,486,2022-03-29,2022-04-02,45,all4,8430,2022-03-29,3,1,1,1,1,0,5
oo,487,2022-04-03,2022-04-07,45,all4,8475,2022-04-03,3,1,1,1,1,0,5
oo,488,2022-04-08,2022-04-12,45,all4,8524,2022-04-08,7,1,1,1,1,0,5
oo,489,2022-04-13,2022-04-17,45,all4,8569,2022-04-13,7,1,1,1,1,0,5
oo,490,2022-04-18,2022-04-22,45,all4,8610,2022-04-18,3,1,1,1,1,0,5
oo,491,2022-04-23,2022-04-27,45,all4,8663,2022-04-24,2,1,1,1,1,0,5
oo,492,2022-04-28,2022-05-02,45,all4,8719,2022-04-30,4,1,1,1,1,0,5
oo,493,2022-05-03,2022-05-07,1,all4,8743,2022-05-03,1,1,1,1,1,0,5
oo,494,2022-05-08,2022-05-12,0,,,,,,,,,0,5
oo,495,2022-05-13,2022-05-17,0,,,,,,,,,0,5
oo,496,2022-05-18,2022-05-22,0,,,,,,,,,0,5
oo,497,2022-05-23,2022-05-27,0,,,,,,,,,0,5
oo,498,2022-05-28,2022-06-01,0,,,,,,,,,0,5
oo,499,2022-06-02,2022-06-06,0,,,,,,,,,0,5
oo,500,2022-06-07,2022-06-11,0,,,,,,,,,0,5
oo,501,2022-06-12,2022-06-16,0,,,,,,,,,0,5
oo,502,2022-06-17,2022-06-21,0,,,,,,,,,0,5
oo,503,2022-06-22,2022-06-26,0,,,,,,,,,0,5
oo,504,2022-06-27,2022-07-01,0,,,,,,,,,0,5
oo,505,2022-07-02,2022-07-06,0,,,,,,,,,0,5
oo,506,2022-07-07,2022-07-11,0,,,,,,,,,0,5
oo,507,2022-07-12,2022-07-16,0,,,,,,,,,0,5
oo,508,2022-07-17,2022-07-21,0,,,,,,,,,0,5
oo,509,2022-07-22,2022-07-26,0,,,,,,,,,0,5
oo,510,2022-07-27,2022-07-31,0,,,,,,,,,0,5
oo,511,2022-08-01,2022-08-05,0,,,,,,,,,0,5
oo,512,2022-08-06,2022-08-10,0,,,,,,,,,0,5
oo,513,2022-08-11,2022-08-15,0,,,,,,,,,0,5
oo,514,2022-08-16,2022-08-20,0,,,,,,,,,0,5
oo,515,2022-08-21,2022-08-25,23,,,,,,,,,0,5
oo,516,2022-08-26,2022-08-30,9,,,,,,,,,0,5
oo,517,2022-08-31,2022-09-04,0,,,,,,,,,0,5
oo,518,2022-09-05,2022-09-09,0,,,,,,,,,0,5
oo,519,2022-09-10,2022-09-14,0,,,,,,,,,0,5
oo,520,2022-09-15,2022-09-19,36,all4,8802,2022-09-18,9,1,1,1,1,0,5
oo,521,2022-09-20,2022-09-24,45,all4,8827,2022-09-21,7,1,1,1,1,0,5
oo,522,2022-09-25,2022-09-29,45,all4,8898,2022-09-29,6,1,1,1,1,0,5
oo,523,2022-09-30,2022-10-04,45,all4,8928,2022-10-02,9,1,1,1,1,0,5
oo,524,2022-10-05,2022-10-09,45,all4,8949,2022-10-05,3,1,1,1,1,0,5
oo,525,2022-10-10,2022-10-14,45,all4,9024,2022-10-13,6,1,1,1,1,0,5
oo,526,2022-10-15,2022-10-19,45,all4,9060,2022-10-17,6,1,1,1,1,0,5
oo,527,2022-10-20,2022-10-24,45,all4,9098,2022-10-21,8,1,1,1,1,0,5
oo,528,2022-10-25,2022-10-29,45,all4,9142,2022-10-26,7,1,1,1,1,0,5
oo,529,2022-10-30,2022-11-03,45,all4,9179,2022-10-30,8,1,1,1,1,0,5
oo,530,2022-11-04,2022-11-08,45,all4,9242,2022-11-06,8,1,1,1,1,0,5
oo,531,2022-11-09,2022-11-13,45,all4,9285,2022-11-11,6,1,1,1,1,0,5
oo,532,2022-11-14,2022-11-18,45,all4,9317,2022-11-15,2,1,1,1,1,0,5
oo,533,2022-11-19,2022-11-23,45,all4,9376,2022-11-21,7,1,1,1,1,0,5
oo,534,2022-11-24,2022-11-28,44,all4,9416,2022-11-26,3,1,1,1,1,0,5
oo,535,2022-11-29,2022-12-03,8,all4,9444,2022-11-29,4,1,1,1,1,0,5
oo,536,2022-12-04,2022-12-08,28,all4,9465,2022-12-07,7,1,1,1,1,0,5
oo,537,2022-12-09,2022-12-13,45,all4,9490,2022-12-10,5,1,1,1,1,0,5
oo,538,2022-12-14,2022-12-18,45,all4,9540,2022-12-16,1,1,1,1,1,0,5
oo,539,2022-12-19,2022-12-23,10,all4,9570,2022-12-19,4,1,1,1,1,0,5
oo,540,2022-12-24,2022-12-28,37,all4,9588,2022-12-26,2,1,1,1,1,0,5
oo,541,2022-12-29,2023-01-02,45,all4,9643,2023-01-01,3,1,1,1,1,0,5
oo,542,2023-01-03,2023-01-07,45,all4,9684,2023-01-05,8,1,1,1,1,0,5
oo,543,2023-01-08,2023-01-12,35,all4,9719,2023-01-09,7,1,1,1,1,0,5
oo,544,2023-01-13,2023-01-17,44,all4,9768,2023-01-16,4,1,1,1,1,0,5
oo,545,2023-01-18,2023-01-22,45,all4,9798,2023-01-19,7,1,1,1,1,0,5
oo,546,2023-01-23,2023-01-27,45,all4,9828,2023-01-23,1,1,1,1,1,0,5
oo,547,2023-01-28,2023-02-01,45,all4,9917,2023-02-01,9,1,1,1,1,0,5
oo,548,2023-02-02,2023-02-06,45,all4,9959,2023-02-06,6,1,1,1,1,0,5
oo,549,2023-02-07,2023-02-11,45,all4,9991,2023-02-10,2,1,1,1,1,0,5
oo,550,2023-02-12,2023-02-16,45,all4,10011,2023-02-12,4,1,1,1,1,0,5
oo,551,2023-02-17,2023-02-21,45,all4,10068,2023-02-18,7,1,1,1,1,0,5
oo,552,2023-02-22,2023-02-26,44,all4,10112,2023-02-23,7,1,1,1,1,0,5
oo,553,2023-02-27,2023-03-03,45,all4,10171,2023-03-02,3,1,1,1,1,0,5
oo,554,2023-03-04,2023-03-08,45,all4,10223,2023-03-08,1,1,1,1,1,0,5
oo,555,2023-03-09,2023-03-13,45,all4,10255,2023-03-11,6,1,1,1,1,0,5
oo,556,2023-03-14,2023-03-18,45,all4,10302,2023-03-16,8,1,1,1,1,0,5
oo,557,2023-03-19,2023-03-23,45,all4,10360,2023-03-23,3,1,1,1,1,0,5
oo,558,2023-03-24,2023-03-28,45,all4,10408,2023-03-28,6,1,1,1,1,0,5
oo,559,2023-03-29,2023-04-02,45,all4,10433,2023-03-31,4,1,1,1,1,0,5
oo,560,2023-04-03,2023-04-07,45,all4,10473,2023-04-04,8,1,1,1,1,0,5
oo,561,2023-04-08,2023-04-12,45,all4,10533,2023-04-11,5,1,1,1,1,0,5
oo,562,2023-04-13,2023-04-17,45,all4,10565,2023-04-15,1,1,1,1,1,0,5
oo,563,2023-04-18,2023-04-22,45,all4,10624,2023-04-21,6,1,1,1,1,0,5
oo,564,2023-04-23,2023-04-27,45,all4,10656,2023-04-25,2,1,1,1,1,0,5
oo,565,2023-04-28,2023-05-02,45,all4,10722,2023-05-02,5,1,1,1,1,0,5
oo,566,2023-05-03,2023-05-07,45,all4,10735,2023-05-03,9,1,1,1,1,0,5
oo,567,2023-05-08,2023-05-12,45,all4,10780,2023-05-08,9,1,1,1,1,0,5
oo,568,2023-05-13,2023-05-17,40,all4,10852,2023-05-16,9,1,1,1,1,0,5
oo,569,2023-05-18,2023-05-22,0,,,,,,,,,0,5
oo,570,2023-05-23,2023-05-27,0,,,,,,,,,0,5
oo,571,2023-05-28,2023-06-01,0,,,,,,,,,0,5
oo,572,2023-06-02,2023-06-06,0,,,,,,,,,0,5
oo,573,2023-06-07,2023-06-11,0,,,,,,,,,0,5
oo,574,2023-06-12,2023-06-16,0,,,,,,,,,0,5
oo,575,2023-06-17,2023-06-21,0,,,,,,,,,0,5
oo,576,2023-06-22,2023-06-26,0,,,,,,,,,0,5
oo,577,2023-06-27,2023-07-01,0,,,,,,,,,0,5
oo,578,2023-07-02,2023-07-06,0,,,,,,,,,0,5
oo,579,2023-07-07,2023-07-11,0,,,,,,,,,0,5
oo,580,2023-07-12,2023-07-16,0,,,,,,,,,0,5
oo,581,2023-07-17,2023-07-21,0,,,,,,,,,0,5
oo,582,2023-07-22,2023-07-26,0,,,,,,,,,0,5
oo,583,2023-07-27,2023-07-31,0,,,,,,,,,0,5
oo,584,2023-08-01,2023-08-05,0,,,,,,,,,0,5
oo,585,2023-08-06,2023-08-10,0,,,,,,,,,0,5
oo,586,2023-08-11,2023-08-15,0,,,,,,,,,0,5
oo,587,2023-08-16,2023-08-20,23,all4,10875,2023-08-20,5,1,1,1,1,0,5
oo,588,2023-08-21,2023-08-25,3,all4,10881,2023-08-21,2,1,1,1,1,0,5
oo,589,2023-08-26,2023-08-30,10,all4,10892,2023-08-30,2,1,1,1,1,0,5
oo,590,2023-08-31,2023-09-04,4,all4,10896,2023-08-31,4,1,1,1,1,0,5
oo,591,2023-09-05,2023-09-09,0,,,,,,,,,0,5
oo,592,2023-09-10,2023-09-14,0,,,,,,,,,0,5
oo,593,2023-09-15,2023-09-19,4,all4,10899,2023-09-19,3,1,1,1,1,0,5
oo,594,2023-09-20,2023-09-24,23,all4,10911,2023-09-21,8,1,1,1,1,0,5
oo,595,2023-09-25,2023-09-29,12,all4,10929,2023-09-26,2,1,1,1,1,0,5
oo,596,2023-09-30,2023-10-04,2,all4,10937,2023-10-04,2,1,1,1,1,0,5
oo,597,2023-10-05,2023-10-09,5,all4,10941,2023-10-09,2,1,1,1,1,0,5
oo,598,2023-10-10,2023-10-14,43,all4,10964,2023-10-11,10,1,1,1,1,0,5
oo,599,2023-10-15,2023-10-19,51,all4,11003,2023-10-16,7,1,1,1,1,0,5
oo,600,2023-10-20,2023-10-24,46,all4,11067,2023-10-23,5,1,1,1,1,0,5
oo,601,2023-10-25,2023-10-29,41,all4,11085,2023-10-25,3,1,1,1,1,0,5
oo,602,2023-10-30,2023-11-03,46,all4,11142,2023-11-01,5,1,1,1,1,0,5
oo,603,2023-11-04,2023-11-08,51,all4,11197,2023-11-06,9,1,1,1,1,0,5
oo,604,2023-11-09,2023-11-13,48,all4,11244,2023-11-11,3,1,1,1,1,0,5
oo,605,2023-11-14,2023-11-18,52,all4,11305,2023-11-17,6,1,1,1,1,0,5
oo,606,2023-11-19,2023-11-23,50,all4,11365,2023-11-23,5,1,1,1,1,0,5
oo,607,2023-11-24,2023-11-28,27,all4,11371,2023-11-24,1,1,1,1,1,0,5
oo,608,2023-11-29,2023-12-03,0,,,,,,,,,0,5
oo,609,2023-12-04,2023-12-08,0,,,,,,,,,0,5
oo,610,2023-12-09,2023-12-13,0,,,,,,,,,0,5
oo,611,2023-12-14,2023-12-18,0,,,,,,,,,0,5
oo,612,2023-12-19,2023-12-23,0,,,,,,,,,0,5
oo,613,2023-12-24,2023-12-28,0,,,,,,,,,0,5
oo,614,2023-12-29,2024-01-02,3,all4,11398,2024-01-02,1,1,1,1,1,0,5
oo,615,2024-01-03,2024-01-07,56,all4,11404,2024-01-03,4,1,1,1,1,0,5
oo,616,2024-01-08,2024-01-12,53,all4,11491,2024-01-11,3,1,1,1,1,0,5
oo,617,2024-01-13,2024-01-17,55,all4,11544,2024-01-16,2,1,1,1,1,0,5
oo,618,2024-01-18,2024-01-22,52,all4,11590,2024-01-20,5,1,1,1,1,0,5
oo,619,2024-01-23,2024-01-27,48,all4,11641,2024-01-25,8,1,1,1,1,0,5
oo,620,2024-01-28,2024-02-01,56,all4,11704,2024-01-31,7,1,1,1,1,0,5
oo,621,2024-02-02,2024-02-06,53,all4,11721,2024-02-02,1,1,1,1,1,0,5
oo,622,2024-02-07,2024-02-11,56,all4,11797,2024-02-09,1,1,1,1,1,0,5
oo,623,2024-02-12,2024-02-16,56,all4,11858,2024-02-14,7,1,1,1,1,0,5
oo,624,2024-02-17,2024-02-21,52,all4,11909,2024-02-19,3,1,1,1,1,0,5
oo,625,2024-02-22,2024-02-26,55,all4,11991,2024-02-26,10,1,1,1,1,0,5
oo,626,2024-02-27,2024-03-02,56,all4,11993,2024-02-27,1,1,1,1,1,0,5
oo,627,2024-03-03,2024-03-07,52,all4,12100,2024-03-07,10,1,1,1,1,0,5
oo,628,2024-03-08,2024-03-12,56,all4,12143,2024-03-11,9,1,1,1,1,0,5
oo,629,2024-03-13,2024-03-17,52,all4,12198,2024-03-16,10,1,1,1,1,0,5
oo,630,2024-03-18,2024-03-22,45,all4,12228,2024-03-20,1,1,1,1,1,0,5
oo,631,2024-03-23,2024-03-27,55,all4,12265,2024-03-24,1,1,1,1,1,0,5
oo,632,2024-03-28,2024-04-01,56,all4,12324,2024-03-29,4,1,1,1,1,0,5
oo,633,2024-04-02,2024-04-06,25,all4,12387,2024-04-06,9,1,1,1,1,0,5
oo,634,2024-04-07,2024-04-11,46,all4,12391,2024-04-07,2,1,1,1,1,0,5
oo,635,2024-04-12,2024-04-16,56,all4,12437,2024-04-12,2,1,1,1,1,0,5
oo,636,2024-04-17,2024-04-21,55,all4,12512,2024-04-18,11,1,1,1,1,0,5
oo,637,2024-04-22,2024-04-26,53,all4,12551,2024-04-22,5,1,1,1,1,0,5
oo,638,2024-04-27,2024-05-01,55,all4,12649,2024-05-01,5,1,1,1,1,0,5
oo,639,2024-05-02,2024-05-06,43,all4,12675,2024-05-04,2,1,1,1,1,0,5
oo,640,2024-05-07,2024-05-11,0,,,,,,,,,0,5
oo,641,2024-05-12,2024-05-16,3,all4,12699,2024-05-16,2,1,1,1,1,0,5
oo,642,2024-05-17,2024-05-21,56,all4,12751,2024-05-21,6,1,1,1,1,0,5
oo,643,2024-05-22,2024-05-26,52,all4,12778,2024-05-24,1,1,1,1,1,0,5
oo,644,2024-05-27,2024-05-31,40,all4,12826,2024-05-28,7,1,1,1,1,0,5
oo,645,2024-06-01,2024-06-05,55,all4,12863,2024-06-02,4,1,1,1,1,0,5
oo,646,2024-06-06,2024-06-10,54,all4,12924,2024-06-07,11,1,1,1,1,0,5
oo,647,2024-06-11,2024-06-15,54,all4,12961,2024-06-11,4,1,1,1,1,0,5
oo,648,2024-06-16,2024-06-20,54,all4,13038,2024-06-18,4,1,1,1,1,0,5
oo,649,2024-06-21,2024-06-25,51,all4,13113,2024-06-25,7,1,1,1,1,0,5
oo,650,2024-06-26,2024-06-30,51,all4,13156,2024-06-29,11,1,1,1,1,0,5
oo,651,2024-07-01,2024-07-05,29,all4,13182,2024-07-02,4,1,1,1,1,0,5
oo,652,2024-07-06,2024-07-10,52,all4,13241,2024-07-10,3,1,1,1,1,0,5
oo,653,2024-07-11,2024-07-15,56,all4,13258,2024-07-11,10,1,1,1,1,0,5
oo,654,2024-07-16,2024-07-20,56,all4,13357,2024-07-20,8,1,1,1,1,0,5
oo,655,2024-07-21,2024-07-25,55,all4,13378,2024-07-22,7,1,1,1,1,0,5
oo,656,2024-07-26,2024-07-30,54,all4,13454,2024-07-29,6,1,1,1,1,0,5
oo,657,2024-07-31,2024-08-04,55,all4,13479,2024-07-31,10,1,1,1,1,0,5
oo,658,2024-08-05,2024-08-09,31,all4,13551,2024-08-07,5,1,1,1,1,0,5
oo,659,2024-08-10,2024-08-14,7,all4,13557,2024-08-13,2,1,1,1,1,0,5
oo,660,2024-08-15,2024-08-19,0,,,,,,,,,0,5
oo,661,2024-08-20,2024-08-24,16,all4,13567,2024-08-23,4,1,1,1,1,0,5
oo,662,2024-08-25,2024-08-29,45,all4,13614,2024-08-28,9,1,1,1,1,0,5
oo,663,2024-08-30,2024-09-03,45,all4,13650,2024-09-01,9,1,1,1,1,0,5
oo,664,2024-09-04,2024-09-08,45,all4,13676,2024-09-04,8,1,1,1,1,0,5
oo,665,2024-09-09,2024-09-13,45,all4,13755,2024-09-13,6,1,1,1,1,0,5
oo,666,2024-09-14,2024-09-18,36,all4,13765,2024-09-14,7,1,1,1,1,0,5
oo,667,2024-09-19,2024-09-23,28,all4,13797,2024-09-21,2,1,1,1,1,0,5
oo,668,2024-09-24,2024-09-28,45,all4,13825,2024-09-24,3,1,1,1,1,0,5
oo,669,2024-09-29,2024-10-03,45,all4,13887,2024-10-01,2,1,1,1,1,0,5
oo,670,2024-10-04,2024-10-08,45,all4,13957,2024-10-08,9,1,1,1,1,0,5
oo,671,2024-10-09,2024-10-13,45,all4,13991,2024-10-12,7,1,1,1,1,0,5
oo,672,2024-10-14,2024-10-18,45,all4,14038,2024-10-17,9,1,1,1,1,0,5
